가구별 일련번호,가구구분,가구원수,취업인원수,노인가구,모자가구,맞벌이가구,일반가구,세대구분,배우자유무,가구주_가구주와의 관계,가구주_성별,가구주_연령,가구주_학력,가구주_취업여부,가구주_산업코드,가구주_직업코드,가구주_종사상지위,취업배우자,학업배우자,기타배우자,취업자녀수,학업자녀수,기타자녀수,거처구분,자동차 보유댓수(휘발유+경우+LPG),입주형태,월세평가액,전세보증금,월세,주거용 전용면적,주택소유구분,가중치(weight),소득10분위코드(전국_전체가구),소득10분위코드(전국_근로자가구),소득10분위코드(전국_근로자외가구),소득10분위코드(도시_전체가구l),소득10분위코드(도시_근로자가구),소득10분위코드(도시_근로자외가구),소득구간,가계지출,소비지출,01. 식료품 · 비주류음료,곡물,곡물가공품,빵 및 떡류,육류,육류가공품,신선수산동물,염건수산동물,기타수산동물가공,유제품 및 알,유지류,과일 및 과일가공품,채소 및 채소가공품,해조 및 해조가공품,당류 및 과자류,조미식품,기타식품,커피 및 차,쥬스 및 기타음료,02. 주류 · 담배,주류,담배,03. 의류 · 신발,직물 및 외의,내의,기타의복,의복관련서비스,신발,신발서비스,04. 주거 · 수도 · 광열,실제주거비,주택유지 및 수선,상하수도 및 폐기물처리,기타주거관련서비스,연료비,05. 가정용품 · 가사서비스,가구 및 조명,실내장식,가구·조명 및 장식서비스,가정용 섬유,가전 및 가정용기기,가전관련서비스,가사용품,가정용공구 및 기타,가사소모품,가사서비스,06. 보건,의약품,의료용소모품,보건의료용품 및 기구,외래의료서비스,치과서비스,기타의료서비스,입원서비스,07. 교통,자동차구입,기타운송기구구입,운송기구유지 및 수리,운송기구 연료비,기타개인교통서비스,철도운송,육상운송,기타운송,기타교통관련서비스,08. 통신,우편서비스,통신장비,통신서비스,09. 오락·문화,영상음향기기,사진광학장비,정보처리장치,기록매체,영상음향 및 정보기기수리,오락문화 내구재,악기기구,오락문화내구재 유지 및 수리,장난감 및 취미용품,캠핑 및 운동관련용품,화훼관련용품,애완동물관련물품,화훼 및 애완동물서비스,운동 및 오락서비스,문화서비스,복권,서적,기타인쇄물,문구,단체여행비,10. 교육,정규교육,초등교육,중등교육,고등교육,학원 및 보습교육,학생학원교육,성인학원교육,기타교육,11. 음식·숙박,식사비,숙박비,12. 기타 상품 및 서비스,이미용서비스,이미용 기기,위생 및 이미용용품,시계 및 장신구,기타개인용품,복지시설,보험,기타금융,기타서비스,비소비지출,경상조세,비경상조세,연금 기여금,사회보험,이자비용,가구간 이전지출,비영리단체로 이전,도시/읍면부 구분,연차구분,engel,freetime,happy,years,,,
5233,1,2,2,0,0,1,0,1,1,2,2,36,6,1,J,2,5,0,0,0,0,0,0,2,1,1,700,0,0,85,1,10215.0228,8,7,,,,,6,2046697.5,1266788,195364.5,4658,11574.5,11034,27604.5,2913.5,8249,4833.5,3474,17722.5,3226,22093,29105.5,1605.5,14667.5,5571.5,7461.5,4089.5,15481,43369,20255.5,23113.5,53052.5,37898,4482,5422.5,454.5,1159,3636.5,94542.5,0,136.5,9296.5,52001,33109,64739,0,0,0,2218,50566,0,6427.5,1112.5,4415.5,0,161519,63360,2600,14545.5,41622.5,39391,0,0,120039,0,0,12442.5,63130.5,11377.5,7538.5,11666,13338.5,545.5,36579,258,0,36320.5,81130.5,0,0,2280,0,8909,0,0,0,11646.5,13002.5,809,2704.5,0,13236.5,20893.5,1136.5,5776,0,736.5,0,0,0,0,0,0,0,0,0,0,302068,297522.5,4545.5,114384,14772.5,0,23267,1182,4054.5,13636.5,50796.5,3609,3066,779909.5,189018.5,0,97200,93291,229263.5,102045.5,69091,0,3,15.4,6.4,41.5,3,,,
9274,1,4,2,0,0,1,0,2,1,2,2,41,6,1,J,3,1,0,0,0,0,0,0,2,2,1,880,0,0,84,1,1348.1483,8,8,,8,8,,6,1418178.5,1147362.25,159317,8950,6986.25,7448,8435.5,6122,83.25,843,4274.5,41642.5,823.25,13696.25,4261.25,3173.75,17709.5,1172.5,9850.75,6542,17302.5,1945.5,1570.5,375,20245.75,5513.75,4818.25,1718.75,0,8195,0,65890.5,0,0,12021.25,14428.25,39440.75,33769.25,2166.75,0,0,604.5,1454.25,8333.25,5945.5,4414.5,10850.5,0,67553.75,7833.25,29728.25,0,23196.25,6795.75,0,0,405386.75,291666.75,0,45683.25,68036.75,0,0,0,0,0,37724.25,0,0,37724.25,24499.25,0,0,0,378.25,0,0,0,0,4352,0,0,0,0,12500,6843.75,0,0,0,425,0,0,0,0,0,0,0,0,0,0,83945.75,83945.75,0,247084.75,5333.25,0,47142.5,0,729.25,162500,31379.75,0,0,270816.25,31988.75,0,54805.75,48688.25,0,132083.25,3250,1,4,13.9,2.1,15.4,4,,,
9350,1,2,2,0,0,0,1,2,3,3,1,33,5,1,J,8,1,0,0,0,0,0,0,2,2,1,650,0,0,60,1,1156.5706,7,6,,7,6,,5,1231834.5,761367.5,100711,600,2080,3542,7746,3500,4940,7000,398,13961.5,2500,23939.5,11571,1150,6209,3332.5,4365,2432.5,1444,1300.5,1300.5,0,74470.5,62139,1400,1382.5,900,8649,0,63854,0,3000,3561,36955,20338,12320,0,0,0,1644,3950,0,4283.5,50,2392.5,0,43243,24939.5,1044,0,16914.5,345,0,0,121565,0,0,2500,100550,0,135,500,17380,500,47781,0,3010,44771,92870.5,0,0,0,0,0,0,0,0,545,0,0,33662.5,20000,750,32247,0,666,5000,0,0,0,0,0,0,0,0,0,0,0,156675,156675,0,46577,9450,0,8882.5,100,0,0,28144.5,0,0,470467,58902.5,0,96277.5,93679,7513,169000,45095,1,2,13.2,12.2,92.2,2,,,
49,2,4,2,0,0,0,1,2,1,3,2,27,6,1,J,3,1,0,0,0,0,0,1,2,1,1,2000,0,0,110,1,11978.3505,9,,10,9,,10,8,1432505.75,1012047,151036.25,2491,6557,12051.75,24834.5,3574,14405,1269.25,814.75,10303,1849.75,26650.25,13205,1568.75,12000.5,2319.5,6999,3698.5,6444.75,629.5,629.5,0,99808.75,76644.25,2911.5,1504.5,2000,16748.5,0,96703.25,32500,5000,6584.75,32575,20043.5,10827.75,0,0,0,50,6725,0,572.25,0,3480.5,0,38588.5,4893.5,400,0,33295,0,0,0,57517,0,0,4181.5,22025,2790,2060,8510,16806.25,1144.25,47633,11.75,16672.5,30948.75,223875.75,747.5,0,0,0,0,0,0,0,722,0,500,20587.5,20437.5,33725,6103.75,0,0,0,175,140877.5,60825,60825,0,0,60825,0,0,0,0,123762.75,120632.75,3130,100839.25,29175,0,12801,3707.5,6597.5,0,42283.25,0,6275,420458.75,83959,5515,127461.25,51526,0,80047.5,71950,1,1,14.9,22.1,148.2,1,,,
181,1,3,3,0,0,1,0,2,1,3,1,35,6,1,J,2,1,0,0,0,0,0,0,2,1,6,2150,20000,1500,90,2,3961.8039,9,9,,9,9,,8,1275214.667,1104269.333,123116.6667,5936,3756.666667,7684.666667,30883.33333,2828.666667,1759.333333,2942.666667,638.6666667,11760.66667,0,19561.66667,19370,532.6666667,7318,1131.333333,2934.666667,1660,2417.333333,8176.666667,8176.666667,0,32068,28729.33333,1665.333333,666.6666667,1006.666667,0,0,570367.3333,500000,0,7434.666667,46604,16328.66667,117642.6667,0,0,0,0,113333.3333,0,866.6666667,633.3333333,2809.333333,0,31070,3530,46.66666667,0,15260,12233.33333,0,0,101566.6667,0,0,0,37333.33333,3540,0,0,60693.33333,0,50947,0,20260.66667,30686.33333,13340,0,0,0,0,0,0,0,0,0,200,0,0,0,0,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43786.66667,43786.66667,0,12187.66667,9633.333333,0,2151.333333,0,0,0,296.3333333,0,106.6666667,170945.3333,28822,0,52500,89623.33333,0,0,0,1,3,11.1,1.2,10.8,3,,,
292,1,3,2,0,0,0,1,2,1,3,1,38,6,1,J,2,5,0,0,0,0,0,0,2,1,1,2300,0,0,115,1,5931.2135,10,10,,10,10,,8,1499520.667,767348.3333,84330.66667,7393.666667,3887,1313,14087,6102.333333,8500.666667,833.3333333,257.3333333,6893.666667,1221.333333,7550,9213,2339,500,1990.666667,11128.66667,0,1120,0,0,0,29843,16594.33333,2515.666667,823.3333333,389,9520.666667,0,99734.33333,0,0,9107.666667,56802.66667,33824,30926.66667,7166.666667,0,0,3553,12881.33333,0,5230.666667,0,2095.333333,0,236947.3333,6266.666667,2222.333333,0,16736,0,11722.33333,200000,51256.33333,0,0,3242.333333,23333.33333,7347.333333,0,133.3333333,16922.33333,277.6666667,38678.33333,0,855.6666667,37822.66667,31694.33333,0,0,0,0,0,0,0,0,2777.666667,0,0,0,0,2516.666667,26150,0,250,0,0,0,0,0,0,0,0,0,0,0,0,36383.66667,36383.66667,0,127553.6667,9444.333333,5750,20419.66667,2222.333333,2847.333333,0,84125.66667,0,2744.333333,732172.3333,453980,0,0,99303.33333,0,8333.333333,170555.6667,1,3,11,4.1,37.6,3,,,
504,1,3,3,0,0,1,0,2,1,3,1,37,6,1,J,7,1,0,0,0,0,0,0,1,1,4,270,60000,0,50,1,10033.4904,8,8,,8,8,,7,622597.6667,389459.6667,117544.3333,15349.33333,10325.66667,14194,7993.333333,1278.666667,1800,2100,4573,13113.33333,998,9414,9229.333333,1841,6890,6996,8814.333333,586,2048.333333,160,160,0,8100,5266.666667,0,866.6666667,0,1966.666667,0,44393,0,0,6458.666667,333.3333333,37601,3212.333333,333.3333333,0,0,536.6666667,0,0,213.3333333,500,1629,0,11899.33333,7262.666667,103.3333333,0,4013.333333,520,0,0,72193.33333,0,0,0,11133.33333,0,0,0,61060,0,84281.66667,0,29113.33333,55168.33333,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18962,18962,0,25296.66667,6425.666667,0,2653.333333,0,1266.666667,0,14951,0,0,233138,44439,0,59163.66667,76718.66667,44000,0,8816.666667,1,3,30.2,0.9,2.9,3,,,
646,2,3,3,0,0,1,0,2,1,3,2,30,6,1,J,2,1,0,0,0,0,0,0,1,1,1,800,0,0,132,1,4356.6465,9,,9,9,,9,7,1262907.667,1025345.667,204298,24173.33333,3666,13738.66667,28719.33333,9239.333333,11917.33333,986.6666667,3322,11931.33333,0,13565.33333,62635.33333,703.3333333,4648,5698.666667,1167.666667,5490,2695.333333,1026.666667,1026.666667,0,30244.66667,12776,5002,3200,733.3333333,8533.333333,0,72201,0,4868.333333,10532,0,56800.66667,33339,5852.666667,0,0,2666.666667,2133.333333,1200,3333.333333,3300,12186.33333,2666.666667,88171.33333,44436.66667,4152,16000,20636,2946.666667,0,0,104637.6667,0,0,12066.66667,41709.33333,360,6983.333333,533.3333333,38282.66667,4702.333333,27850.33333,732,513.3333333,26605,90096.66667,7283.333333,0,0,0,0,0,0,0,28336.66667,1900,5933.333333,2413.333333,0,3533.333333,26171.33333,366.6666667,10112.66667,1186.666667,2859.333333,0,0,0,0,0,0,0,0,0,0,179630.6667,162398,17232.66667,193849.3333,23200,0,13271.33333,2785.333333,666.6666667,133333.3333,19847.33333,0,745.3333333,237562,120862.6667,4880,41100.66667,68305.33333,0,2413.333333,0,1,2,19.9,8.8,44.1,2,,,
697,1,3,2,0,0,0,1,2,1,3,1,30,6,1,J,3,1,0,0,0,1,0,0,4,1,4,880,220000,0,112,1,6510.8081,9,8,,9,8,,7,957285,570125.3333,92595.66667,5759,9470.666667,5219.333333,2208.333333,8687.333333,1000,2889,787.6666667,9352.333333,150,13627.33333,20345,389,6067.666667,2199,3079,835,530.6666667,611,611,0,48750,40155.66667,827.6666667,1166.666667,944.3333333,5655.666667,0,37367.33333,0,0,5790,3333.333333,28244,30218.33333,0,2722.333333,0,277.6666667,0,19494.33333,744.3333333,1177.666667,2468.333333,3333.333333,26483.33333,19922.33333,27.66666667,0,6533.333333,0,0,0,73094.33333,0,0,333.3333333,42197,6333.333333,0,0,23952.66667,277.6666667,69991.33333,147.3333333,26633.33333,43210.66667,34712.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,22222.33333,9546,0,2444.333333,0,500,0,10833.33333,0,0,0,0,10833.33333,0,10833.33333,0,115989,115989,0,29479.33333,9611,0,9420,0,1551.666667,0,8113.333333,672.3333333,111,387159.3333,20595.66667,0,65798.33333,23543.33333,0,15000,262222.3333,1,2,16.2,6.1,37.5,2,,,
910,1,3,3,0,0,1,0,2,1,3,2,26,6,1,J,5,2,0,0,0,1,0,0,1,0,6,250,13000,170,56,2,2749.1589,7,7,,7,7,,6,1076682.333,821971.6667,128300.3333,2333.333333,4142.666667,5852.666667,16667,1368.333333,24383.33333,627.3333333,3535,6899,999,24800.66667,9964.333333,1892.333333,9903.333333,5852.666667,2935,2944.333333,3200,17838.33333,5732.666667,12105.66667,34083.33333,19116.66667,0,0,1277.666667,13689,0,96891.66667,56666.66667,0,10836,0,29389,14155.66667,1666.666667,0,0,0,5600,0,416.6666667,1950,4522.333333,0,74414,6263.333333,1160.666667,0,66990,0,0,0,61500,0,0,0,0,0,1527.666667,12105.66667,47555.66667,311,35162.33333,0,0,35162.33333,23128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23080.66667,0,0,0,47.33333333,0,100000,0,0,0,0,100000,55555.66667,44444.33333,0,172630.6667,170408.3333,2222.333333,63868.33333,12833.33333,0,14471.66667,833.3333333,0,0,35730,0,0,254710.6667,4010.666667,0,20766.66667,22433.33333,64166.66667,143333.3333,0,1,1,15.6,2.8,18,1,,,
2201,2,4,4,0,0,1,0,2,1,3,1,28,6,1,J,2,1,0,0,0,0,0,0,2,2,1,1150,0,0,85,1,5000.2134,9,,9,9,,9,7,1192710.75,1025037,89110.75,1537.5,2290.25,3725.75,15525.25,2567.5,6403.75,4005.75,3056.5,4599,361,13265.75,10373.25,1132.75,4880,1681.5,5556.5,1484,6664.75,269.75,269.75,0,88319.25,62515.25,4584.25,9494.75,0,11725,0,61906.75,0,37.5,6069,23628.5,32171.75,30072.5,0,225,0,1250,18980,450,4305,1812.5,3050,0,60838.75,16224,935,250,6312.5,29300,500,7317.25,229030,92500,0,25350,46925,4980,1300,0,56750,1225,55740.25,112.5,10607.5,45020.25,207285,0,0,200,0,0,0,0,0,17.5,75,1125,0,0,30000,25292.5,0,0,0,575,150000,750,0,0,0,0,750,750,0,0,103684.75,103684.75,0,98029.5,20425,1750,15675.75,200,1447.5,0,56781.25,0,1750,167673.5,16847.5,15271.5,17662.5,21142,0,59000,37750,1,1,8.7,20.2,232.6,1,,,
2353,1,3,2,0,0,0,1,2,1,3,1,28,7,1,J,2,1,0,0,0,1,0,0,2,1,1,800,0,0,59,1,2386.5771,6,5,,6,5,,5,776580.6667,538084,138076.3333,15713.33333,18401.33333,10645.33333,3256.666667,3807.333333,7121.333333,5922,2241.666667,7096,351.3333333,19975.66667,12134,564.6666667,6386.333333,5252,17516,268.6666667,1422.666667,466.6666667,466.6666667,0,43435.33333,37622,2646.666667,546.6666667,0,2620,0,67136.66667,0,0,9491,24253.33333,33392,27220,8221.333333,0,0,9561.333333,0,0,4839.333333,326.6666667,4271.333333,0,24786,6346.666667,2299.333333,0,16140,0,0,0,49200,0,0,0,45333.33333,0,0,0,3866.666667,0,71545.33333,0,31046.66667,40498.66667,7870.666667,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,5710.666667,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,82370.66667,82370.66667,0,25976.66667,0,0,10096.66667,0,0,0,15880,0,0,238496.6667,35141.33333,0,32263.33333,52610,94995.33333,20000,3486.666667,1,1,25.7,1.5,5.7,1,,,
2376,1,3,3,0,0,1,0,2,1,3,1,24,5,1,J,7,1,0,0,0,0,0,0,2,0,1,800,0,0,84,1,4900.5736,9,9,,9,8,,7,1438253.333,967931,225832.6667,4772.666667,3459,8637,38586.66667,8111.333333,14368,6448.333333,889,17733,757.6666667,35165.66667,33576.66667,4392.333333,21399.33333,1372,4846.333333,1893.333333,19424,23788.66667,15879.66667,7909,58212.66667,45072.66667,4270.666667,4288.333333,121.3333333,4459.666667,0,79019,0,0,5865.333333,41055,32098.33333,10567,1833.333333,0,0,3439.333333,693.6666667,0,272.6666667,769.3333333,3558.333333,0,104454.3333,12051.33333,885,25748.33333,63685,2085,0,0,25013.66667,0,0,0,4224.333333,197,227.3333333,12221.33333,8144,0,37639.66667,0,0,37639.66667,89695.66667,5860.666667,1203,14455.66667,339.3333333,2000,0,0,0,1460.666667,515,1866.666667,0,0,22533.33333,38261,0,469.6666667,0,730.3333333,0,3121.333333,0,0,0,0,3121.333333,0,3121.333333,0,188702,188702,0,121884.3333,58575.66667,0,17342.66667,1754.666667,678.6666667,0,41565.66667,0,1966.666667,470322.3333,44165,0,95375,95631.33333,100000,112121.3333,23030.33333,1,1,23.3,9.3,39.7,1,,,
2409,1,4,3,0,0,0,1,2,1,3,2,28,6,1,J,3,1,0,0,0,0,0,0,2,1,1,660,0,0,84,1,1822.3157,9,9,,9,9,,8,1531252.75,1051176.25,135669.5,5085.75,5222.5,10158.25,34497.5,5213.75,3651.25,3423.75,1685,3458.75,1153.25,10777,19834.5,1062.5,4362.5,10797.5,7846.25,6603.75,836.25,45243.75,1493.75,43750,170275,148107,624.5,625,2250,17668.75,1000,67534.5,0,500,18125,31944.5,16965,91887,0,7931.25,6562.5,0,468.75,0,7467.5,1187.5,6394.5,61875,190898.75,12752.5,1893.75,0,38895.75,0,0,137357,66906.25,0,0,937.5,44250,8093.75,0,0,11875,1750,44030,0,0,44030,1062.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,190106.25,190106.25,0,47563,13187.5,0,20632.5,0,400,0,12630.5,0,712.5,480076.5,76277,0,72000,70549.75,0,212500,48750,1,1,12.9,0.1,0.8,1,,,
2427,1,3,2,0,0,0,1,2,1,3,2,26,4,1,J,3,2,0,0,0,0,0,0,1,0,6,500,5000,400,50,2,5091.9759,6,6,,6,6,,5,578880,567332.3333,76013.66667,12103,3537.333333,694,10148.33333,348,7757.666667,424.3333333,105.3333333,4130.333333,1165.666667,4967.333333,14207.33333,666,934,5485.666667,1481.666667,1348,6510,0,0,0,4163.333333,2303,0,75.66666667,0,1784.666667,0,177802,133333.3333,5666.666667,4182.666667,0,34619.33333,7134.666667,3000,0,0,0,0,0,923.3333333,336.3333333,2875,0,148739,24367,2623.333333,5454.666667,100124.3333,16169.66667,0,0,32803.33333,0,0,0,0,0,0,2045.666667,30757.66667,0,51128.33333,0,300,50828.33333,25194,388,0,151.6666667,0,0,0,0,0,0,0,0,1169,1033.333333,0,13134,227.3333333,0,0,0,9091,0,0,0,0,0,0,0,0,0,19928.33333,19928.33333,0,24426,7333.333333,0,8807,0,103,0,8049.333333,133.3333333,0,11547.66667,378.6666667,0,0,4881,0,6288,0,1,1,13.4,4.4,33.1,1,,,
3019,1,3,3,0,0,1,0,2,1,3,1,37,6,1,J,9,1,0,0,0,0,0,0,2,1,1,600,0,0,85,1,855.9844,8,7,,8,7,,6,799477.6667,579526.6667,65145.33333,3053.333333,1333.333333,0,5804.333333,0,4666.666667,7777.666667,4466.666667,6720,0,4839,14062,1111,5382.333333,2595.666667,0,0,3333.333333,42925.66667,3925.666667,39000,10111,9111,0,0,1000,0,0,60116.33333,0,0,8923,30721,20472.66667,115489,0,0,0,555.6666667,104444.3333,0,5955.666667,0,4533.333333,0,66157.66667,28611,0,0,37546.66667,0,0,0,51914.66667,0,0,0,41887,0,0,0,10027.66667,0,46258.33333,0,0,46258.33333,23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65289,65289,0,32545.33333,6666.666667,0,555.6666667,0,0,0,25323.33333,0,0,219951,10473.33333,0,60760,54273.33333,0,63333.33333,31111,1,3,11.2,4.1,36.2,3,,,
4328,1,3,2,0,0,0,1,2,1,3,2,26,6,1,J,3,1,0,0,0,0,1,0,3,0,4,290,65000,0,49,2,1607.8074,8,7,,8,7,,6,843775.3333,676998.6667,181625,11626.66667,17730,9873.333333,18845,15016.66667,24166.66667,2500,433.3333333,8391.666667,3850,5250,15763.33333,1666.666667,10226.66667,6226.666667,22383.33333,7341.666667,333.3333333,59190,35856.66667,23333.33333,10000,0,0,0,0,10000,0,25736.66667,0,0,13356.66667,0,12380,3408.333333,0,0,0,0,0,0,0,0,3408.333333,0,91108.33333,24491.66667,0,0,66616.66667,0,0,0,16666.66667,0,0,0,0,0,0,0,16666.66667,0,42901.66667,0,0,42901.66667,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134800,134800,0,109062,5500,0,30080,0,0,0,70982,0,2500,166776.6667,14910,0,60583.33333,57950,0,33333.33333,0,1,1,26.8,0.4,1.4,1,,,
4337,1,3,3,0,0,1,0,2,1,3,2,25,6,1,J,3,1,0,0,0,0,1,0,2,2,1,1325,0,0,101,1,2904.7716,10,10,,10,10,,8,1931743,1329615.333,110329,0,3866.666667,16063.33333,9637.666667,1372.333333,5013.333333,550,2172.333333,8386.666667,617.6666667,28789,18719,0,3274.333333,4894.333333,3692.333333,1862.333333,1417.666667,0,0,0,90400,41032.33333,1889,0,38934.33333,8544.333333,0,132204.3333,0,67111,7253.333333,38710,19130,10515.66667,0,0,0,8111,0,0,0,0,2404.333333,0,248777.6667,9889,0,0,183333.3333,55555.66667,0,0,142855.6667,0,0,222.3333333,84222.33333,13455.66667,0,0,44955.66667,0,54885.33333,0,21608,33277.33333,34144.33333,0,0,0,0,0,0,0,0,0,0,0,11866.66667,5000,0,13722.33333,0,0,0,0,3555.666667,0,0,0,0,0,0,0,0,0,344500,344500,0,161003,28777.66667,0,76505.66667,0,25555.66667,0,14275.33333,0,15889,602127.6667,65534.33333,3555.666667,116126.6667,160220,0,211111,45580,1,1,8.3,2.6,30.9,1,,,
4442,2,3,2,0,0,0,1,2,1,3,1,26,6,1,J,2,1,0,0,0,1,0,0,2,0,1,1400,0,0,85,1,7443.1279,5,,6,4,,6,4,1054829,937887.3333,118110.6667,9687.666667,6763,7567.666667,18771.66667,3691.666667,3477.666667,2944.333333,1773.333333,3781.333333,2373.666667,16687.33333,18061.66667,1224.333333,6365,3920.333333,5467.333333,2720.333333,2833.333333,150,150,0,48743.33333,42271,0,1067.666667,1708.333333,3696.666667,0,59697,0,0,7144.666667,36344.33333,16208.33333,74631.66667,41.66666667,416.6666667,0,3538,67500,0,791.6666667,146,2198,0,302209.6667,30743,208.3333333,0,270425,0,833.3333333,0,47793.33333,0,0,0,1250,0,4752,2991.666667,38799.66667,0,74970,0,17679,57291,19148.66667,0,0,0,0,0,0,0,0,0,3984.333333,1891.666667,0,0,0,12810.33333,0,462.6666667,0,0,0,41666.66667,0,0,0,0,41666.66667,0,41666.66667,0,96402.66667,96402.66667,0,54363.33333,2000,0,8598,1579.333333,2208.333333,0,39894.66667,83.33333333,0,116941.6667,10168.33333,519.3333333,24714.66667,25456.33333,0,43750,12333.33333,1,1,12.6,2,16.2,1,,,
4642,1,3,3,0,0,1,0,2,1,3,1,32,6,1,J,2,1,0,0,0,1,0,0,3,1,4,400,80000,0,59,2,1523.8201,9,8,,9,8,,7,1512388.333,1054870,83791.66667,0,6985,1833.333333,0,0,5150,2853.333333,780,4281.666667,0,15931.66667,7333.333333,0,3743.333333,15416.66667,6500,1016.666667,11966.66667,23666.66667,3666.666667,20000,65166.66667,24000,11300,17833.33333,0,11450,583.3333333,40810,0,0,6300,1666.666667,32843.33333,31471.66667,0,0,0,0,0,11666.66667,0,11300,8505,0,47025,44475,333.3333333,0,2216.666667,0,0,0,115734.3333,0,0,0,61601,800,0,0,53333.33333,0,62187,0,0,62187,50523.66667,0,0,0,0,0,0,0,0,0,2150,0,0,0,0,46657,0,0,0,1716.666667,0,0,0,0,0,0,0,0,0,0,399150,399150,0,135343.3333,26000,0,20966.66667,0,16666.66667,0,71710,0,0,457518.3333,21641.66667,0,95666.66667,91173.33333,75703.33333,158333.3333,15000,1,2,7.9,4.8,60.3,2,,,
4651,2,3,3,0,0,1,0,2,1,3,2,32,7,1,J,3,1,0,0,0,0,1,0,2,1,1,800,0,0,84,1,2848.7639,10,,10,10,,10,8,1983218,923224.6667,117632.6667,0,3756,19021,5841,449.3333333,5250,2500,1608.333333,9484.333333,0,35855,16384.33333,1965,1137.666667,4327.666667,3966,2083.333333,4005,0,0,0,48000,38166.66667,0,0,1083.333333,8333.333333,416.6666667,51081.66667,0,321,2800,28876.66667,19084.33333,33882.66667,0,2500,0,9025,3041.666667,0,14166.66667,0,5149.333333,0,12120,2641.666667,0,0,9478.333333,0,0,0,136125,0,0,37083.33333,73666.66667,625,0,24750,0,0,64948.33333,0,0,64948.33333,175156.6667,0,0,100000,1000,0,0,0,0,0,0,0,0,0,65833.33333,8073.333333,250,0,0,0,0,0,0,0,0,0,0,0,0,0,205550,205550,0,78728,9333.333333,0,14029.33333,6250,1250,0,44365.33333,0,3500,1059993.333,121422.6667,0,49500,79571,74000,597750,137750,1,2,12.7,19,148.9,2,,,
4920,1,4,4,0,0,1,0,2,1,3,1,32,6,1,J,2,1,0,0,0,0,0,0,1,1,4,800,200000,0,99,1,9063.2774,10,10,,10,10,,8,1030240.25,658797.25,88141,2968.75,4864.75,681,9193.5,3948.5,468.75,131,693.5,8007.25,384,17626.5,2164.5,3814.75,7254.5,3548.75,12599.5,796.5,8995.75,14913.5,3663.5,11250,10969,8147,0,0,644.5,2177.75,0,57896.5,0,625,8125,0,49146.5,11476.5,312.5,62.5,0,978.25,0,6093.75,997.5,1650,1382.25,0,65146.25,23264,203.25,3437.5,38241.5,0,0,0,120809.75,0,0,13472.25,46375,37.5,1440.75,1603.25,54487.5,3393.75,51206.25,0,0,51206.25,25493,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,25399.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153882,153882,0,58864,18281.25,0,6265.75,0,965.75,0,32226.5,0,1125,371442.75,73826.25,0,111438.75,98365.25,0,84375,3437.5,1,2,13.4,3.9,28.9,2,,,
5039,2,4,4,0,0,1,0,2,1,3,2,29,6,1,J,3,1,0,0,0,0,0,0,2,2,4,1170,250000,0,84,2,9168.9375,10,,10,10,,10,8,1027298.5,667487,84193,1702.75,3189,3476.5,15068.75,11755.75,3813,1568,2329.25,10451.75,360.75,7534.25,11031.75,1347,3242.25,2064.25,2941.5,1460.25,856.75,440,440,0,17685,10994.5,2774.25,55.25,0,3861,0,52470.25,0,222.25,3331,27724.5,21192.5,14774,0,0,0,555.5,827.75,9900,1924.5,0,1566,0,13483.25,4558.25,0,0,1450,0,7475,0,122487.25,0,0,4266.5,67055.5,1493,0,0,49672.25,0,82312.75,152.75,38027.75,44132,22653.25,0,0,0,0,0,0,0,0,0,0,83.25,0,0,1083.25,21108.75,0,111,0,266.75,0,150000,150000,0,0,150000,0,0,0,0,62275,62275,0,44713.25,1527.75,0,10593.25,1105.5,1098,0,28305.25,0,2083.25,359811.5,64999.5,54861,43875,40765.5,23838.25,19444.5,112027.75,1,2,12.6,3.4,26.9,2,,,
